Chen J.,1
Chen J.,1
Chen J.,1
Chen J.,0
Chen Jian-Liang,1
Chen K.,31
Chen K.,28
Chen K.,12
Chen K.,1
Chen K.,0
Chen K.,0
Chen K.-J.,0
Chen K.-T.,31
Chen K.-T.,30
Chen K.-T.,20
Chen L.,96
Chen L.,40
Chen L.,31
Chen L.,28
Chen L.,17
Chen L.,6
Chen L.,5
Chen L.,1
Chen L.,0
Chen L.-J.,73
Chen L.-W.,4
Chen M.,30
Chen M.,25
Chen M.-H.,8
Chen M.-S.,0
Chen Q.A.,39
Chen Q.A.,9
Chen R.,11
Chen R.C.,4
Chen S.,49
Chen S.,2
Chen S.,2
Chen S.,1
Chen S.,0
Chen S.-C.,4
Chen T.,58
Chen T.,14
Chen T.C.,0
Chen W.,7
Chen W.,0
Chen X.,29
Chen X.,16
Chen X.,11
Chen X.,5
Chen X.,2
Chen X.,2
Chen X.,1
Chen X.,0
Chen Y.,311
Chen Y.,236
Chen Y.,78
Chen Y.,74
Chen Y.,45
Chen Y.,41
Chen Y.,23
Chen Y.,17
Chen Y.,14
Chen Y.,6
Chen Y.,6
Chen Y.,0
Chen Y.-C.,129
Chen Y.-C.,73
Chen Y.-C.,12
Chen Y.-C.,11
Chen Z.,6
Chen Z.,0
Cheng A.,78
Cheng A.,78
Cheng B.,63
Cheng B.,2
Cheng C.,13
Cheng Chunhsiang,101
Cheng H.,153
Cheng L.,36
Cheng L.-T.,3
Cheng P.,38
Cheng Y.,56
Cheng Y.,23
Cheng Y.,17
Cheng Y.,0
Cheng Y.-C.,53
Cheok A.D.,53
Cheok A.D.,3
Cheok A.D.,0
Cheong W.-S.,1
Cheriton D.R.,190
Cheriton D.R.,175
Cheriton D.R.,78
Cheriton D.R.,73
Cheriton D.R.,55
Cheriton D.R.,13
Cheriton D.R.,11
Cheriton D.R.,6
Cheriton D.R.,2
Cheriton David R.,19
Cherkasova L.,0
Chervenak Ann L.,0
Cheshire S.,11
Chesnais Pascal R.,37
Chetty M.,18
Chetty M.,13
Cheung A.,48
Chew E.,39
Chew E.,11
Chhabra P.,3
Chiang J.,53
Chiang L.,241
Chiang M.,122
Chiang M.,61
Chiang M.,10
Chiang M.,0
Chiasserini C.F.,1
Chiesa M.,79
Chiesa M.,0
Chiesa M.,0
Chim J.H.P.,52
Chinchali S.,13
Chinoy B.,28
Chintalapudi K.K.,32
Chiocchetti R.,65
Chiu A.,20
Chiu A.,3
Chiu C.K.H.,3
Chiu D.-M.,34
Chiu D.-M.,9
Chiu D.M.,1
Chiu D.M.,0
Chiu P.,14
Chiu Y.-C.,24
Chiu Y.-C.,1
Chiueh T.-C.,44
Chiueh T.-C.,6
Chiueh T.-C.,0
Chlamtac I.,2
Chlamtac I.,0
Chlamtac I.,0
Chlamtac I.,0
Cho I.,13
Cho J.,20
Cho J.Y.,0
Cho K.,40
Cho K.,1
Cho K.,0
Cho S.,0
Cho T.W.,87
Cho Y.,0
Choffnes D.,31
Choffnes D.,21
Choffnes D.,19
Choffnes D.,19
Choffnes D.,15
Choffnes D.,13
Choffnes D.,12
Choffnes D.,6
Choffnes D.,3
Choffnes D.,1
Choffnes D.,1
Choffnes D.,1
Choffnes D.,1
Choffnes D.,0
Choffnes D.,0
Choffnes D.R.,39
Choffnes D.R.,36
Choi B.,2
Choi B.-Y.,2
Choi Byung-Kyu,0
Choi C.-H.,80
Choi C.H.,4
Choi J.K.,0
Choi Jun Kyun,0
Choi S.,37
Choi S.,0
Choi T.,2
Choi T.,0
Choi Y.,53
Choi Y.,41
Choi Y.,10
Chole S.,20
Chole S.,8
Chon K.,1
Chou C.-F.,8
Chou P.A.,15
Chou Stephen T.-C.,20
Chou W,5
Chou W.,1
Chou W.,0
Chou W.,0
Choudhury G.L.,0
Choudhury R.R.,14
Choudhury R.R.,2
Choudhury R.R.,1
Choudhury R.R.,1
Choudhury R.R.,0
Chow C.H.,9
Chow S.,74
Chowdhury M.,310
Chowdhury M.,163
Chowdhury M.,124
Chowdhury M.,114
Chowdhury M.,88
Chowdhury M.,86
Chowdhury M.,52
Chowdhury M.,31
Chowdhury M.,12
Chowdhury M.,2
Choy Michael,1
Christiansen M.,110
Christin N.,28
Christin N.,1
Christin N.,0
Christofoli J.,3
Christopher Ramming J.,204
Chrysanthis Panos K.,3
Chu C.-Y.,1
Chu F.-I.,13
Chu H.-H.,73
Chu H.-H.,1
Chu J.,10
Chu K.,134
Chu P.M.,74
Chu W.,0
Chu W.W.,8
Chu W.W.,0
Chu W.W.,0
Chu W.W.,0
Chu W.W.,0
Chu W.W.,0
Chu X.,15
Chu Y.,144
Chu Y.-H.,64
Chua T.-S.,136
Chua T.-S.,50
Chua T.-S.,2
Chua T.S.,0
Chuah C.-N.,206
Chuah C.-N.,171
Chuah C.-N.,122
Chuah C.-N.,43
Chuah C.-N.,40
Chuah C.-N.,10
Chuah C.-N.,5
Chuang J.,155
Chuang J.,64
Chuang J.,28
Chuang J.,2
Chuang J.,1
Chuang J.,1
Chuang S.-T.,98
Chuang S.-T.,20
Chuang S.-T.,8
Chuanxiong G.,50
Chun B.-G.,782
Chun B.-G.,45
Chun B.-G.,19
Chun B.N.,17
Chun H.,87
Chunduri U.,3
Chung A.W.,0
Chung C.,5
Chung C.,1
Chung C.-W.,5
Chung M.J.,3
Chung R.,3
Chung T.,1
Chung T.,0
Chung T.,0
Churr B.N.,3
Cidon A.,31
Cidon I.,36
Cidon I.,9
Cidon I.,2
Cifuentes D.,42
Cimet I.A.,13
Cimet I.A.,4
Ciobotaru B.,2
Ciraci S.,13
Cittadini L.,26
Ciucu F.,33
Ciucu F.,11
Ciucu F.,6
Ciuffoletti A.,2
Claffy K.,506
Claffy K.,484
Claffy K.,81
Claffy K.,68
Claffy K.,55
Claffy K.,44
Claffy K.,20
Claffy K.,19
Claffy K.,11
Claffy K.,9
Claffy K.,5
Claffy K.,4
Claffy K.,3
Claffy K.,3
Claffy K.,2
Claffy K.,0
Claffy K.,0
Claffy K.C.,186
Claffy K.C.,79
Clare L.P.,29
Clark C.,65
Clark D.,75
Clark D.,60
Clark D.,19
Clark D.,11
Clark D.,8
Clark D.,0
Clark D.D.,533
Clark D.D.,472
Clark D.D.,207
Clark D.D.,204
Clark D.D.,103
Clark D.D.,92
Clark D.D.,30
Clark D.D.,18
Clark D.D.,16
Clark D.D.,0
Clark David D.,332
Clark R.,87
Clark R.,42
Clark R.,17
Clarke E.M.,1
Claussen H.,15
Claypool M.,103
Claypool M.,94
Claypool M.,73
Claypool M.,59
Claypool M.,26
Claypool M.,0
Clayton R.,0
Clement A.,9
Clemm A.,3
Closs F.,1
Clowes G.J.,0
Coates K.E.,0
Coates M.,39
Coates M.,27
Coatsworth M.,3
Cocchi R.,41
Code B.,28
Cohen A.,8
Cohen A.,1
Cohen A.,0
Cohen D.,24
Cohen D.,1
Cohen E.,268
Cohen E.,108
Cohen E.,25
Cohen E.,15
Cohen E.,8
Cohen K.L.,1
Cohen P.R.,5
Cohrs David L.,0
Cole C.A.,6
Cole R.,8
Colella R.,15
Coleman J.D.,0
Colle D.,7
Colle D.,0
Collins A.,173
Collins M.P.,72
Coltun R.,23
Comarela G.,44
Comarela G.,7
Comarela G.,6
Comarela G.,2
Comer D.,9
Comer D.E.,5
Comer D.E.,0
Conan V.,221
Conan V.,26
Conan V.,1
Conan V.,0
Condell M.,6
Congdon B.,8
Coninx K.,6
Conrad M.,5
Conrad M.,2
Considine J.,58
Constandache I.,14
Constantin F.,258
Contavalli C.,7
Conti M.,34
Conti M.,9
Conti M.,8
Cooke E.,5
Cooley R.,23
Cooper C.S.,1
Cooper D.,15
Cooper M.,66
Cooper M.,3
Coppens T.,29
Corin R.D.,13
Cornea R.,80
Corner M.,18
Correndo G.,0
Costa K.,29
Costa P.,471
Costa P.,29
Costa P.,10
Costa P.,8
Costeux J.-L.,41
Cotton I.W.,0
Cottrell L.,18
Coughlan R.,103
Coughlan R.,59
Coughlin M.,1
Coulson G.,0
Coulson Geoff,29
Counterman Raymond,1
Courcoubetis C.,8
Courtiat J.-P.,23
Courtiat J.-P.,3
Courtiat J.P.,12
Courtney J.D.,0
Couto A.P.,2
Cowan D.D.,16
Cox A.L.,6
Cox L.,34
Cox L.,18
Cox L.P.,45
Coyle A.,0
Cozzolino V.,5
Cozzolino V.,0
Crabtree A.,8
Craighill E.J.,31
Cranor C.D.,15
Craven R.,15
Crawford S.,186
Crespi N.,6
Crespi N.,0
Crespi V.,258
Cressier G.,7
Crete-Nishihata M.,12
Cricenti A.,13
Crisan D.,7
Crocker D.H.,4
Cronkite-Ratcliff B.,22
Crovella M.,207
Crovella M.,186
Crovella M.,120
Crovella M.,110
Crovella M.,95
Crovella M.,38
Crovella M.,25
Crovella M.,23
Crovella M.,23
Crovella M.,17
Crovella M.,14
Crovella M.,13
Crovella M.,7
Crovella M.,7
Crovella M.,6
Crovella M.,2
Crovella M.,2
Crowcroft J.,713
Crowcroft J.,552
Crowcroft J.,258
Crowcroft J.,173
Crowcroft J.,123
Crowcroft J.,70
Crowcroft J.,54
Crowcroft J.,54
Crowcroft J.,52
Crowcroft J.,47
Crowcroft J.,42
Crowcroft J.,29
Crowcroft J.,27
Crowcroft J.,23
Crowcroft J.,12
Crowcroft J.,8
Crowcroft J.,4
Crowcroft J.,3
Crowcroft J.,2
Crowcroft J.,1
Crowcroft J.,1
Crowcroft J.,0
Crowcroft J.,0
Crowley P.,92
Crowther W.,0
Crux I.F.,0
Cruz M.,1
Cruz R.,35
Csikor L.,19
Csikor L.,11
Csikor L.,6
Csikor L.,1
Csikor L.,0
Csikor L.,0
Csoma A.,19
Cuevas A.,0
Cui H.,10
Cui J.-H.,11
Cui S.,3
Cui T.,13
Cui W.,27
Cui Y.,4
Culbertson W.B.,19
Culhane W.,34
Culler D.,1345
Culler D.,1019
Cunche M.,14
Cunha I.,22
Cunha I.,19
Cunha I.,13
Cunha I.,0
Cunha I.,0
Cunha I.,0
Cunha Í.,36
Cunha Í.,15
Cunha Í.,12
Curtis A.R.,717
Curtis A.R.,140
Cuvellier X.,203
Cybenko G.,258
Czarnaski J.,0
Czech R.M.,4
Czentye J.,22
Czentye J.,0
Cziva R.,5
Czyz J.,51
Czyz J.,51
Czyz J.,10
D'Alconzo A.,9
D'Ambrosio M.,76
D'Heureuse N.,15
D'Souza K.,30
D'Souza R.M.,10
Dabanoglu C.,0
Dabbous W.,39
Dabbous W.,22
Dabbous W.,10
Dabbous W.,1
Dabbous W.,0
Dabbous W.,0
Dahbura A.,81
Dahlberg T.A.,14
Dahlberg T.A.,11
Dahley O.,1
Dai B.,6
Dai H.,1
Dai Y.,117
Dai Y.,99
Dai Y.,36
Dainotti A.,79
Dainotti A.,44
Dainotti A.,7
Dainotti A.,7
Dainotti A.,3
Dainotti A.,0
Dainotti A.,0
Daka J.S.J.,3
Dalai M.,3
Dalai Y.K.,6
Dalal Y.K.,4
Dalek J.,12
Dalmau L.,8
Dalton C.,26
Damsker R.,1
Dán G.,0
Dandapat S.K.,1
Dandekar K.R.,12
Dang Y.,74
Dannewitz C.,76
Danthine A.A.S.,4
Dantu K.,3
Danzig P.B.,132
Danzig P.B.,114
Danzig P.B.,88
Danzig P.B.,63
Danzig Peter B.,48
Daraiseh A.-G.A.,0
Darken R.P.,0
Das A.,3
Das G.,0
Das R.,15
Das S.,163
Das S.,57
Das S.,16
Das S.,8
Das S.K.,5
Das S.M.,47
Das S.R.,73
Das S.R.,69
Das S.R.,14
Das S.R.,6
Das S.R.,1
Das S.R.,0
Das S.R.,0
Das T.,153
Dasari M.,1
Dasari M.,0
Dasgupta A.,25
Dash D.H.,21
DaSilva L.A.,5
DaSilva L.A.,1
Datta T.,1
Dave P.,49
Dave V.,87
Dave V.,30
Dave V.,2
Davenport G.,13
Davenport G.,1
Davids M.,0
Davidson J.,10
Davie B.,15
Davie B.,0
Davie B.S.,78
Davie B.S.,36
Davis H.C.,0
Davis M.,42
Davis M.,6
Davis M.,5
De Almeida J.M.,2
De Amorim M.D.,2
De Amorim M.D.,1
De Boer P.-T.,2
De Camargo E.T.,0
De Carli L.,12
De Cicco L.,27
De Cicco L.,8
De Cindio F.,5
De Cristofaro E.,30
De Cristofaro E.,14
De Cristofaro E.,9
De Cristofaro E.,3
De Cristofaro E.,1
De Cuetos P.,16
De Donato W.,186
De Donato W.,13
De Donato W.,4
De Jong C.,0
De Launois C.,97
De Oliveira I.N.,5
De Oliveira R.C.,3
De Pellegrini F.,13
De Prisco R.,32
De Prisco R.,25
De Schmidt O.R.,3
De Schmidt O.R.,2
De Schmidt R.O.,0
De Shon M.,72
De Silva U.,6
De Sousa L.P.,1
De Souza G.L.,23
De Turck F.,0
De Vleeschauwer D.,55
De Vleeschauwer D.,29
De Vleeschauwer D.,16
De Vries R.J.F.,3
De Vries W.B.,2
De Wagter P.,5
Deblasio J.,3
Deblasio J.,0
DeBlock R.J.,4
Deboosere L.,0
Debruyne A.,0
Deckers E.,29
Decotignie J.-D.,72
Deering Mary Jo,1
Deering S.E.,252
Deering S.E.,175
Deering S.E.,44
Defrance S.,3
Degioanni L.,18
Degrande N.,55
Degrande N.,16
DeHaan D.,89
Dehart J.,92
DeHon A.,0
Deibert R.J.,12
Dejong M.,23
Delap M.,11
DeLap M.,7
Delerue O.,8
Delis V.,5
Delmastro F.,9
Delmastro F.,8
Delp G.S.,9
Demaine E.,136
Demaine E.D.,89
Demar P.,3
Demeester P.,7
Demeester P.,0
Demeester P.,0
DeMenthon D.,189
DeMenthon D.,52
Demers A.,1432
Demers Alan,1240
Demianiuk V.,0
Demoulin H.M.,0
Deng B.,6
Deng B.,0
Deng H.,0
Deng J.,1
Deng R.,8
Deng R.H.,28
Deng S.,93
Deng S.,46
Deng Shuang,4
Deng X.,6
Deng Y.,17
Deng Z.,32
Denieffe D.,1
Denning P.J.,4
Deora S.,9
Der M.F.,6
Deri L.,18
Deri L.,12
Dermler G.,0
DeRoure D.,82
Desai G.,198
Desai R.,0
Deshpande P.,69
DeSimone A.,19
DesJardins R.,0
Detal G.,47
Detal G.,1
Dethise A.,0
Detti A.,95
Detti A.,10
Devanur N.,56
Devetsikiotis M.,101
Devitt A.,7
Devitt A.,4
Devlic A.,3
Dewes C.,107
Dey A.K.,23
Dey P.,2
Dey R.,6
Dey S.,0
Dhamdhere A.,86
Dhamdhere A.,81
Dhamdhere A.,55
Dhamdhere A.,19
Dhamdhere A.,11
Dhamdhere A.,8
Dhamdhere A.,6
Dhamdhere A.,5
Dhamdhere A.,3
Dhamdhere A.,3
Dhamdhere A.,2
Dhamdhere A.,0
Dhananjay A.,9
Dharmapurikar S.,134
Dharmapurikar S.,114
Dhawan M.,31
Dhoedt B.,0
Dhuliya A.,0
Di Battista G.,11
Di Francesco P.,5
Di Pietro A.,15
Di Vito B.L.,2
Diab K.,0
Dias Silva M.,10
Diaz C.,48
Diaz M.,4
DiBenedetto S.,42
DiCiccio V.,5
DiCioccio L.,19
Dickert S.,3
Didebulidze A.,44
Dietrich D.,3
Dietzel C.,12
Dietzel C.,3
Diffley M.W.,0
Diggavi S.,23
Diklic D.,41
Dimitropoulos X.,53
Dimitropoulos X.,31
Dimitropoulos X.,29
Dimitropoulos X.,18
Dimitropoulos X.,9
Dimitropoulos X.,8
Dimitropoulos X.,1
Dimitropoulos X.,1
Dimitropoulos X.,0
Dimitrova D.C.,5
Dimitrova N.,137
Dimitrova N.,9
Dimitrova N.,3
Dimitrova N.,0
Dinda P.A.,8
Ding A.Y.,0
Ding C.,6
Ding D.,7
Ding H.,1
Ding J.,0
Ding N.,107
Ding W.,23
Ding Y.,36
Ding Y.,6
Diot C.,713
Diot C.,255
Diot C.,207
Diot C.,206
Diot C.,164
Diot C.,120
Diot C.,95
Diot C.,71
Diot C.,61
Diot C.,61
Diot C.,60
Diot C.,56
Diot C.,54
Diot C.,35
Diot C.,31
Diot C.,23
Diot C.,22
Diot C.,18
Diot C.,16
Diot C.,15
Diot C.,11
Diot C.,7
Diot C.,3
Diot C.,0
Dischinger M.,192
Dischinger M.,45
Dischinger M.,11
Dittmann J.,63
Dittmann J.,31
Dittmann J.,1
Dittmann J.,0
Dixit A.,155
Dixit A.,11
Dixon C.,47
Djeraba C.,4
Djuknic Goran,0
Do Carmo U.,0
Doan T.T.,0
Dobie M.R.,0
Dobrian F.,357
Dobrian F.,101
Dobrijevic O.,15
Doerfler P.,3
Doermann D.,189
Doermann D.,52
Doermann D.,0
Doerr C.,9
Doerr C.,0
Dogar F.R.,82
Dogar F.R.,45
Doherty J.,10
Doherty J.,3
Döhne E.,0
Dóka J.,0
Dolan M.F.,0
Dolev D.,1
Doll D.R.,0
Döller M.,1
Dolzer K.,24
Dolzer K.,2
Domingo-Pascual J.,8
Dominicini C.K.,0
Dominique E.,15
Donaldson A.F.,4
Donatelli S.,1
Donath Judith S.,0
Donatiello L.,34
Dong C.,8
Dong D.,9
Dong D.,2
Dong J.,0
Dong L.,3
Dong M.,2
Donnelly S.,40
Donnelly W.,0
Donnet B.,47
Donnet B.,18
Donnet B.,10
Donnet B.,10
Donnet B.,6
Donnet B.,1
Donnet B.,0
Donoho D.,92
Donovan S.,1
Donovan S.P.,87
Donovan S.P.,42
Döpmann C.,0
Dorai C.,3
Doriguzzi Corin R.,14
Dos Reis Fontes R.,5
Douceur J.R.,25
Dougherty D.J.,20
Dove Ken F.,13
Dovrolis C.,135
Dovrolis C.,133
Dovrolis C.,86
Dovrolis C.,74
Dovrolis C.,50
Dovrolis C.,42
Dovrolis C.,40
Dovrolis C.,37
Dovrolis C.,37
Dovrolis C.,15
Dovrolis C.,8
Dovrolis C.,8
Dovrolis C.,3
Dow D.E.,0
Dowd Patrick W.,18
Downey A.B.,134
Downey A.B.,83
Doyle J.,17
Drago I.,210
Drago I.,70
Drago I.,2
Drago I.,2
Drago I.,2
Dreger H.,7
Dressler F.,59
Drews C.,0
Drini_ M.,5
Drobnik O.,4
Droms R.E.,0
Droux N.,19
Druschel P.,1616
Druschel P.,231
Druschel P.,78
Druschel P.,78
Druschel P.,31
Druschel P.,15
Druschel P.,13
Druschel P.,9
Drynan D.,1
Du D.H.C.,24
Du D.H.C.,0
Du M.,16
Du Y.,36
Duan H.,23
Duan L.-Y.,136
Duan L.-Y.,9
Duan Y.,0
Duan Z.,62
Duanmu F.,8
Duarte E.P.,0
Duarte E.P.,0
Duarte J.M.,4
Duarte O.,29
Dube R.,45
DuBois D.F.,0
Duchamp D.,164
Duda A.,4
Duda A.,1
Dudycz S.,2
Duffield N.,325
Duffield N.,295
Duffield N.,135
Duffield N.,132
Duffield N.,124
Duffield N.,85
Duffield N.,63
Duffield N.,60
Duffield N.,53
Duffield N.,50
Duffield N.,15
Duffield N.,14
Duffield N.,11
Duffield N.,5
Duffield N.,4
Duffield N.,3
Duffield N.,2
Duffield N.G.,212
Duffield N.G.,73
Duffin J.,7
Duffin J.,4
Dugger J.,0
Duke D.J.,15
Dukkipati N.,85
Dukkipati N.,56
Dukkipati N.,23
Dukkipati N.,7
Dulay N.,8
Dumitra_ T.,21
Dunagan J.,19
Dunlap K.J.,187
Dunn D.F.,8
Durairajan R.,18
Durairajan R.,17
Durairajan R.,5
Durairajan R.,2
Durairajan R.,1
Durairajan R.,1
Durairajan R.,1
Durairajan R.,1
Durlak Jerome,1
Dürr F.,1
Durumeric Z.,94
Durumeric Z.,18
Durumeric Z.,6
Dutt N.,80
Dutta A.,16
Dutta A.,6
Dvorak D.L.,0
Dwaraki A.,20
Dwarkadas S.,213
Dwertmann C.,95
Dydensborg M.B.,60
Dzinamarira S.,4
Dzinamarira S.,0
Eagan J.,20
Eagan J.,6
Eager D.,1
Eager D.L.,28
Ecanomapoulos P.,0
Echenique A.,7
Eckert A.,0
Eckhardt D.,92
Edge S.W.,4
Edmond W.,7
Edmond W.,4
Edmundson A.,1
Edsall T.,134
Edsall T.,20
Edsall T.,8
Educom J.C.E.,0
Edwards A.,35
Edwards A.,26
Edwards A.D.N.,0
Edwards W.K.,18
Edwards W.K.,17
Edwards W.K.,15
Edwards W.K.,13
Ee C.,2
Ee C.T.,19
Effelsberg W.,18
Effelsberg W.,14
Effelsberg W.,4
Effelsberg W.,3
Effelsberg W.,3
Effelsberg W.,3
Efthymiou A.,34
Egele M.,74
Egger S.,21
Eggert L.,26
Eggert L.,24
Egi N.,32
Eide S.P.,0
Eide V.S.W.,21
Eigen D.J.,3
Einert D.,0
Einziger G.,12
Eisenman S.B.,519
Eittenberger P.M.,4
Ekbal A.,3
El Zarki Magda,32
El-Ansary S.,2
El-Arini K.,9
El-Arini K.,8
El-Hassany A.,34
El-Hoiydi A.,72
El-Medani S.,0
Eleftheriadis A.,3
Elek J.,22
Eliassen F.,21
Elkhatib Y.,129
Elkhatib Y.,14
Elkhatib Y.,2
Elliott C.,48
Ellithorpe J.,10
Elmeleegy K.,17
Elmeleegy K.,6
Elmokashfi A.,55
Elmokashfi A.,13
Elnahrawy E.,16
Elsanadidi M.Y.,0
Elsanadidi M.Y.,0
Elwalid A.,117
Elzur U.,18
Elzur U.,0
Emer J.S.,2
Emmerich P.,61
Emmons J.,0
En-Najjary T.,125
En-Najjary T.,41
Endo P.T.,5
Engler D.R.,61
Engler D.R.,10
Ennis G.,1
Enright B.,67
Ensafi R.,15
Ensafi R.,6
Ensafi R.,1
Enshayan B.,0
Enyedi G.,11
Enz C.,72
Eom Y.-H.,87
Eom Y.-H.,41
Epasto A.,50
Eppstein D.,54
Eran H.,62
Eranti V.,18
Erickson D.,199
Erickson D.,10
Eriksson B.,20
Eriksson B.,18
Eriksson B.,14
Eriksson B.,13
Erman J.,417
Erman J.,222
Erman J.,82
Erman J.,34
Erman J.,5
Erman J.,2
Ermolinskiy A.,782
Ernits M.,4
Erol B.,27
Erol B.,6
Erol M.,7
Erramill V.,38
Erramilli A.,21
Erramilli V.,95
Erramilli V.,31
Erran Li L.,39
Erway C.C.,38
Esaki H.,0
Escriva R.,48
Esposito F.,9
Estan C.,159
Estan C.,104
Estan C.,93
Estrin D.,253
Estrin D.,116
Estrin D.,113
Estrin D.,85
Estrin D.,41
Estrin D.,19
Estrin D.,16
Estrin D.,12
Estrin D.,9
Estrin D.,4
Estrin D.,2
Estrin Deborah,23
Ettus M.,8
Eugene Ng T.S.,84
Eugene Ng T.S.,0
Eugster P.,34
Eugster P.,0
Evensen K.,0
Everhart C.F.,4
Ezust S.A.,8
Faber S.,72
Faber T.,30
Faber T.,16
Faber Theodore,7
Faggiani A.,1
Fahim A.,54
Fahmy S.,0
Faiman M.,4
Faiman Michael,16
Fainman Y.,443
Fainman Y.,104
Fainman Y.,10
Faioutsos C.,2936
Falahrastegar M.,3
Falaki H.,253
Falk A.,75
Falk A.,60
Falk G.,0
Falkner J.,77
Fall K.,1537
Fall K.,154
Fall K.,150
Fall K.,61
Fall K.,45
Fallin C.,41
Faloutsos C.,0
Faloutsos M.,2936
Faloutsos M.,506
Faloutsos M.,83
Faloutsos M.,11
Faloutsos P.,2936
Faltelli M.,0
Faltings B.,17
Faltings B.,16
Fältström P.,9
Fan B.,13
Fan C.,1
Fan C.,0
Fan J.,40
Fan J.,22
Fan X.,79
Fan X.,68
Fan X.,11
Fan Y.,5
Fan Y.,1
Fang D.,5
Fang D.,2
Fang D.,1
Fang D.,0
Fang J.,35
Fang T.,0
Fankhauser P.,0
Fanou R.,3
Faraday P.,17
Faraday P.,1
Faraday P.,0
Farahbakhsh R.,2
Farber D.J.,9
Farber D.J.,7
Farber D.J.,4
Farber D.J.,1
Farhat H.,12
Farin D.,18
Farinacci D.,5
Farjami P.,11
Farmer W.D.,67
Farmer W.D.,0
Faro A.,3
Farooqi S.,2
Farrington N.,443
Farrington N.,104
Farrington N.,10
Farzbiz F.,53
Fawaz K.,0
Fayazbakhsh S.K.,110
Fayazbakhsh S.K.,102
Fayed M.,4
Fayed M.,2
Fayed M.,0
Fazzion E.,0
Fdida S.,29
Fdida S.,23
Fdida S.,2
Fdida S.,1
Feamster N.,186
Feamster N.,163
Feamster N.,87
Feamster N.,85
Feamster N.,47
Feamster N.,47
Feamster N.,42
Feamster N.,41
Feamster N.,39
Feamster N.,38
Feamster N.,37
Feamster N.,37
Feamster N.,36
Feamster N.,33
Feamster N.,33
Feamster N.,31
Feamster N.,23
Feamster N.,19
Feamster N.,18
Feamster N.,18
Feamster N.,17
Feamster N.,17
Feamster N.,17
Feamster N.,16
Feamster N.,15
Feamster N.,15
Feamster N.,13
Feamster N.,13
Feamster N.,12
Feamster N.,9
Feamster N.,9
Feamster N.,7
Feamster N.,5
Feamster N.,5
Feamster N.,5
Feamster N.,5
Feamster N.,1
Feamster N.,1
Feamster N.,1
Feamster N.,1
Feamster N.,0
Feamster N.,0
Feather F.,79
Feehrer J.,11
Feeley M.J.,4
Fehri M.C.,1
Feigenbaum J.,21
Feigenbaum J.,13
Feiner S.,3
Feinstein A.,2
Felderman B.,198
Feldman M.,155
Feldmann A.,236
Feldmann A.,176
Feldmann A.,153
Feldmann A.,133
Feldmann A.,124
Feldmann A.,107
Feldmann A.,77
Feldmann A.,59
Feldmann A.,54
Feldmann A.,44
Feldmann A.,33
Feldmann A.,28
Feldmann A.,25
Feldmann A.,21
Feldmann A.,17
Feldmann A.,17
Feldmann A.,15
Feldmann A.,12
Feldmann A.,11
Feldmann A.,7
Feldmann A.,7
Feldmann A.,4
Feldmann A.,3
Feldmann A.,3
Feldmann A.,2
Feldmann A.,2
Feldmann A.,0
Feldmann A.,0
Feldmann A.,0
Feldmann A.,0
Feldmann A.,0
Feldmeier D.C.,20
Feldmeier D.C.,8
Félegyházi M.,8
Felix Wu S.,79
Felter W.,73
Felter W.,47
Felter W.,36
Fendick K.W.,4
Fendick Kerry W.,12
Feng B.,7
Feng D.,4
Feng D.D.,17
Feng F.,26
Feng J.,24
Feng M.,18
Feng W.-C.,36
Feng W.-C.,36
Feng W.-C.,28
Feng W.-C.,28
Feng W.-C.,22
Feng W.-C.,17
Feng W.-C.,17
Feng W.-C.,17
Feng W.-C.,17
Feng W.-C.,12
Feng W.-C.,11
Feng W.-C.,11
Feng W.-C.,9
Feng W.-C.,7
Feng W.-C.,4
Feng W.-C.,4
Feng Y.,6
Feng Y.,3
Feng Y.,2
Feng Z.,12
Fenner B.,4
Ferdman M.,0
Ferencz A.,0
Ferguson A.D.,118
Ferguson A.D.,3
Ferlin S.,78
Fernandes E.L.,0
Fernandes N.C.,1
Ferraz C.,7
Ferreira D.C.,4
Ferreira R.A.,10
Ferreira R.A.,0
Ferreira R.A.,0
Ferretti S.,2
Festin C.,1
Fiadino P.,11
Ficarra T.L.,10
Fida A.,0
Fida M.-R.,12
Fiederer W.,0
Fiedler M.,23
Fiedler U.,78
Field J.A.,5
Field J.A.,1
Fietz J.,0
Fifield D.,15
Figueira N.R.,35
Filer M.,1
Filsfils C.,47
Finamore A.,182
Finamore A.,70
Fineberg S.A.,0
Fineberg S.A.,0
Fingerhut A.,134
Fingerhut A.,8
Fingler H.,3
Fink S.A.,31
Finney J.,38
Firestone D.,62
Firner B.,2
Firoozshahian A.,16
Fischer K.,0
Fischer S.,3
Fisher A.,38
Fisk G.,0
Fisk M.,104
Fisk M.,6
Fisler K.,20
Fitzek F.,10
Fitzek F.H.P.,14
Flach T.,56
Flach T.,17
Flach T.,14
Flavel A.,34
Fleisch B.D.,10
Fleisch B.D.,7
Fleming K.E.,24
Fletcher J.G.,0
Fletcher R.D.S.,3
Fleury A.V.,0
Flickenger R.,20
Flinck H.,1
Flittner M.,2
Florian M.,0
Floyd S.,346
Floyd S.,295
Floyd S.,61
Floyd S.,59
Floyd S.,40
Floyd S.,35
Floydt S.,78
Flynn M.,0
Fock L.K.,0
Foerster K.-T.,1
Fok W.W.T.,14
Fok W.W.T.,5
